results_dir,nav_csv,positions_csv,orders_csv,skipped_orders_csv,trades_csv,oos_metrics_available,start_date,end_date,observations,total_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,turnover_total,annualized_turnover,turnover_amount_total,turnover_amount_ratio,annualized_turnover_amount,turnover_quantity_total,annualized_turnover_quantity,trade_count,order_count,skipped_order_count,skipped_below_lot_or_cash_count,filled_order_count,rejected_order_count,order_status_counts,rejection_reason_counts,skipped_reason_counts,pending_intent_count,max_pending_intent_count,average_cash_weight,max_position_count,max_drawdown_abs,config_file,config_stem,variant,entry_start,configured_end,raw_output_dir,strategy_names
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-12-14_ratio_20260624_223531_155910,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-12-14_ratio_20260624_223531_155910\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-12-14_ratio_20260624_223531_155910\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-12-14_ratio_20260624_223531_155910\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-12-14_ratio_20260624_223531_155910\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-12-14_ratio_20260624_223531_155910\trades.csv,False,2024-12-16,2026-06-10,358,0.13696456349336494,0.09456323090996088,0.060499270545427204,-0.03741018970180554,1.5630474559020675,2130596.3102822197,0.7015982853979323,2130596.3102822197,0.996715024493888,0.7015982853979323,529500.0,186360.33519553073,35,35,3,3,35,0,{'FILLED': 35},{},{'below_lot_or_cash': 3},0,4,0.0930287602375625,4,0.03741018970180554,configs\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget.yaml,r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget,pure_512890,2024-12-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-12-14_ratio_20260624_223531_155910,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-12-14_ratio_20260624_223531_420690,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-12-14_ratio_20260624_223531_420690\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-12-14_ratio_20260624_223531_420690\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-12-14_ratio_20260624_223531_420690\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-12-14_ratio_20260624_223531_420690\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-12-14_ratio_20260624_223531_420690\trades.csv,False,2024-12-16,2026-06-10,358,0.12629668872209954,0.08732396297439027,0.06254570424454889,-0.03487549910435861,1.3961624387977198,2444788.3942908943,0.811503563205809,2444788.3942908943,1.1528503001098398,0.811503563205809,553700.0,194877.65363128492,38,39,3,3,38,1,"{'FILLED': 38, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 3},0,4,0.09687512963805,4,0.03487549910435861,configs\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget.yaml,r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget,single_515080,2024-12-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-12-14_ratio_20260624_223531_420690,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-12-14_ratio_20260624_223531_688925,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-12-14_ratio_20260624_223531_688925\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-12-14_ratio_20260624_223531_688925\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-12-14_ratio_20260624_223531_688925\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-12-14_ratio_20260624_223531_688925\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-12-14_ratio_20260624_223531_688925\trades.csv,False,2024-12-16,2026-06-10,358,0.11980368411928488,0.0829078436517765,0.06147237571729847,-0.036718530347174316,1.3487008218627548,2199413.756301175,0.7284146533328427,2199413.756301175,1.0348112932268163,0.7284146533328427,516500.0,181784.9162011173,34,34,2,2,34,0,{'FILLED': 34},{},{'below_lot_or_cash': 2},0,4,0.09608500439868083,4,0.036718530347174316,configs\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget.yaml,r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget,single_563020,2024-12-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2024-12-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-12-14_ratio_20260624_223531_688925,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-02-14_ratio_20260624_223531_984298,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-02-14_ratio_20260624_223531_984298\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-02-14_ratio_20260624_223531_984298\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-02-14_ratio_20260624_223531_984298\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-02-14_ratio_20260624_223531_984298\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-02-14_ratio_20260624_223531_984298\trades.csv,False,2025-02-14,2026-06-10,321,0.1180717517933847,0.09156841303918117,0.06486607322131746,-0.03512485154093681,1.4116534035713497,2346210.4237657306,0.8647587982513748,2346210.4237657306,1.1015379930106797,0.8647587982513748,930700.0,365321.49532710284,29,29,0,0,29,0,{'FILLED': 29},{},{},4,4,0.11130432849766492,4,0.03512485154093681,configs\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget.yaml,r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget,pure_512890,2025-02-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-02-14_ratio_20260624_223531_984298,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-02-14_ratio_20260624_223532_226747,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-02-14_ratio_20260624_223532_226747\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-02-14_ratio_20260624_223532_226747\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-02-14_ratio_20260624_223532_226747\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-02-14_ratio_20260624_223532_226747\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-02-14_ratio_20260624_223532_226747\trades.csv,False,2025-02-14,2026-06-10,321,0.1158943498205971,0.0898992207562701,0.06629658175673661,-0.03751491609108126,1.3560159268261995,2324692.3986915727,0.8604035064626098,2324692.3986915727,1.0959901808511814,0.8604035064626098,675300.0,265071.0280373832,24,24,2,2,24,0,{'FILLED': 24},{},{'below_lot_or_cash': 2},0,4,0.10541303420468671,4,0.03751491609108126,configs\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget.yaml,r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget,single_515080,2025-02-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-02-14_ratio_20260624_223532_226747,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-02-14_ratio_20260624_223532_474198,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-02-14_ratio_20260624_223532_474198\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-02-14_ratio_20260624_223532_474198\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-02-14_ratio_20260624_223532_474198\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-02-14_ratio_20260624_223532_474198\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-02-14_ratio_20260624_223532_474198\trades.csv,False,2025-02-14,2026-06-10,321,0.1103050030538566,0.0856112280867527,0.06326296416129519,-0.03306780247413699,1.3532598293762903,2307964.5287645943,0.8518254544041186,2307964.5287645943,1.0850633764433415,0.8518254544041186,798100.0,313272.8971962617,31,31,1,1,31,0,{'FILLED': 31},{},{'below_lot_or_cash': 1},0,4,0.11331008270392677,4,0.03306780247413699,configs\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget.yaml,r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget,single_563020,2025-02-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-02-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-02-14_ratio_20260624_223532_474198,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-04-14_ratio_20260624_223532_735808,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-04-14_ratio_20260624_223532_735808\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-04-14_ratio_20260624_223532_735808\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-04-14_ratio_20260624_223532_735808\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-04-14_ratio_20260624_223532_735808\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-04-14_ratio_20260624_223532_735808\trades.csv,False,2025-04-14,2026-06-10,281,0.09055035709963755,0.08083793332181766,0.05077575910963128,-0.03067069996909355,1.5920576026697768,1667873.0272955885,0.7158891751850249,1667873.0272955885,0.798273246932508,0.7158891751850249,385800.0,172992.17081850534,26,26,2,2,26,0,{'FILLED': 26},{},{'below_lot_or_cash': 2},0,4,0.11544443747477041,4,0.03067069996909355,configs\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget.yaml,r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget,pure_512890,2025-04-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-04-14_ratio_20260624_223532_735808,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-04-14_ratio_20260624_223532_968013,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-04-14_ratio_20260624_223532_968013\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-04-14_ratio_20260624_223532_968013\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-04-14_ratio_20260624_223532_968013\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-04-14_ratio_20260624_223532_968013\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-04-14_ratio_20260624_223532_968013\trades.csv,False,2025-04-14,2026-06-10,281,0.09165133489702781,0.08181644276054323,0.05135178736656428,-0.03371034627994085,1.5932540415100491,1734094.272998933,0.7439118130518392,1734094.272998933,0.8295207121728841,0.7439118130518392,414700.0,185950.8896797153,23,24,2,2,23,1,"{'FILLED': 23, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 2},0,4,0.12215360098674896,4,0.03371034627994085,configs\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget.yaml,r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget,single_515080,2025-04-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_515080\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_515080_2025-04-14_ratio_20260624_223532_968013,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-04-14_ratio_20260624_223533_202114,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-04-14_ratio_20260624_223533_202114\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-04-14_ratio_20260624_223533_202114\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-04-14_ratio_20260624_223533_202114\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-04-14_ratio_20260624_223533_202114\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-04-14_ratio_20260624_223533_202114\trades.csv,False,2025-04-14,2026-06-10,281,0.08268966494485097,0.07384866367411691,0.05135039631809601,-0.033172955592291054,1.4381323021667207,1727631.7297255509,0.7428869882869987,1727631.7297255509,0.8283779512247883,0.7428869882869987,376800.0,168956.58362989323,24,24,2,2,24,0,{'FILLED': 24},{},{'below_lot_or_cash': 2},0,4,0.11630429256381261,4,0.033172955592291054,configs\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget.yaml,r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget,single_563020,2025-04-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-04-14\single_563020\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_single_563020_2025-04-14_ratio_20260624_223533_202114,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-06-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-06-14_ratio_20260624_223533_437085,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-06-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-06-14_ratio_20260624_223533_437085\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-06-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-06-14_ratio_20260624_223533_437085\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-06-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-06-14_ratio_20260624_223533_437085\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-06-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-06-14_ratio_20260624_223533_437085\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-06-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-06-14_ratio_20260624_223533_437085\trades.csv,False,2025-06-16,2026-06-10,240,0.09890651255997485,0.10410095252974338,0.05659551959185741,-0.030572020209354678,1.8393850481535423,1958206.467173089,0.9757328470947642,1958206.467173089,0.9292693781854896,0.9757328470947642,499100.0,262027.5,28,28,2,2,28,0,{'FILLED': 28},{},{'below_lot_or_cash': 2},0,4,0.1376866764020454,4,0.030572020209354678,configs\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget.yaml,r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget,pure_512890,2025-06-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget\2025-06-14\pure_512890\r2_global_dividend_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2025-06-14_ratio_20260624_223533_437085,risk_parity_cvar_dynamic_budget
